City Name,Zone Name,Ward name,Ward No.,Waste Quantity(TPD),Collection Vehicle details-Type of Waste collection vehicle,Collection Vehicle details-Capacity(in cubic meters),Collection Vehicle details-Year of purchase,Collection Vehicle details-Nos of Vehicle,Collection Vehicle details-Frequency of trips(Daily, Biweekly, Fortnightly, Monthly)
Nagpur,Dharampeth Zone 2,MH-31 DS-4060,15,NA,Tata Super,1.405,2012,1,Daily
Nagpur,Dharampeth Zone 2,R133,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R134,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R135,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R136,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R137,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R138,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R139,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R140,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R141,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R142,15,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ1160,29,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-DS1844,29,NA,Tata Ace,0.745,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ1106,29,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ1012,29,NA,Tata Ace,0.745,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-EN1143,29,NA,Ashok Leyland Dost,1.5,2016,1,Daily
Nagpur,Hanuman Nagar Zone 3,GJ -06-2748,29,NA,Tata 407,3.55,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-DS3746,29,NA,Tata Super,1.405,2012,1,Daily
Nagpur,Hanuman Nagar Zone 3,GJ -06-2747,29,NA,Tata Ace,0.7,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,R143,29,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R144,29,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ1190,31,NA,Tata Ace,0.84,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-DS3840,31,NA,Tata Super,1.405,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ3092,31,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,R145,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R146,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R147,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R148,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R149,31,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R150,31,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R151,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R152,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R153,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R154,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R155,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R156,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R157,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R158,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R159,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R160,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R161,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R162,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R163,31,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R164,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R165,31,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ3291,32,NA,Tata Ace,0.735,2008,1,Daily
